longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age,status_group
39.37,-10.71,Ruvuma / Southern Coast,Mtwara,D33,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,other,5.0106352940962555,25,non functional
36.79,-3.36,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.941642422609304,24,non functional
36.42,-6.23,Wami / Ruvu,Dodoma,D3,True,False,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.778416335036015,37,functional
37.27,-7.1,Wami / Ruvu,Morogoro,D6,True,True,swn 80,vwc,never pay,salty,enough,shallow well,hand pump,5.438079308923196,31,non functional
35.78,-4.0,Internal,Manyara,D1,True,True,gravity,water board,pay per bucket,soft,insufficient,river,communal standpipe,5.501258210544727,29,functional
35.8,-5.79,Wami / Ruvu,Dodoma,D6,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.972692541927154,21,functional
34.87,-4.29,Internal,Singida,D1,True,True,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.869296913133774,18,functional
34.45,-1.67,Lake Victoria,Mara,D2,True,True,gravity,other,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.484635235635252,4,functional
30.88,-3.37,Lake Tanganyika,Kigoma,D1,True,True,ksb,vwc,unknown,soft,enough,spring,communal standpipe multiple,5.298317366548036,39,non functional
35.44,-4.5,Internal,Manyara,D2,True,True,gravity,parastatal,pay per bucket,soft,insufficient,spring,communal standpipe,6.052089168924417,2,functional
38.98,-5.42,Pangani,Tanga,D5,True,False,submersible,trust,never pay,salty,enough,machine dbh,communal standpipe,6.396929655216146,16,non functional
37.14,-6.79,Wami / Ruvu,Morogoro,D1,True,True,submersible,wug,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.521460917862246,13,functional
35.72,-3.48,Internal,Arusha,D30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,5.298317366548036,19,functional
38.39,-5.65,Pangani,Tanga,D6,True,True,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,8,functional
39.65,-7.97,Rufiji,Pwani,D63,True,False,other,vwc,never pay,soft,insufficient,shallow well,other,5.298317366548036,4,non functional
38.24,-4.65,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,19,functional
30.28,-4.48,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay annually,soft,insufficient,river,communal standpipe,7.090076835776092,39,non functional
35.62,-3.52,Internal,Arusha,D30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,6.476972362889683,19,functional
37.82,-6.89,Wami / Ruvu,Morogoro,D2,True,True,swn 80,vwc,never pay,unknown,insufficient,shallow well,hand pump,4.605170185988092,17,non functional
33.79,-9.41,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.4957391006863725,5,non functional
32.0,-4.01,Lake Tanganyika,Shinyanga,D3,True,True,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,6.214608098422191,6,functional
38.82,-5.18,Pangani,Tanga,D3,True,False,gravity,vwc,pay monthly,salty,insufficient,machine dbh,communal standpipe,5.298317366548036,4,functional
39.4,-6.87,Wami / Ruvu,Dar es Salaam,D3,True,False,mono,other - school,never pay,salty,dry,machine dbh,other,4.143134726391533,13,non functional
31.69,-1.75,Lake Victoria,Kagera,D3,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,5.778416335036015,25,functional
40.18,-10.28,Ruvuma / Southern Coast,Mtwara,D5,True,True,submersible,private operator,pay per bucket,soft,seasonal,machine dbh,communal standpipe multiple,6.745236349484363,26,functional
35.61,-10.54,Lake Nyasa,Ruvuma,D2,True,True,india mark ii,vwc,pay monthly,soft,dry,shallow well,hand pump,6.396929655216146,23,non functional
30.78,-2.39,Lake Victoria,Kagera,D30,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,6.020025972800595,5,functional
39.15,-10.8,Ruvuma / Southern Coast,Mtwara,D33,True,False,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,5.799092654460526,36,non functional
35.69,-10.48,Lake Nyasa,Ruvuma,D5,True,False,swn 80,wug,pay when scheme fails,soft,insufficient,shallow well,hand pump,6.1092475827643655,24,functional
35.96,-5.9,Wami / Ruvu,Dodoma,D5,True,False,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe multiple,5.737381174257634,11,functional needs repair
35.01,-10.95,Ruvuma / Southern Coast,Ruvuma,D3,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.0943445622221,13,functional
36.48,-8.1,Rufiji,Morogoro,D3,True,True,swn 80,vwc,never pay,soft,insufficient,shallow well,hand pump,6.697034247666484,13,non functional
33.67,-3.68,Internal,Shinyanga,D8,False,False,gravity,parastatal,unknown,unknown,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
32.0,-8.81,Lake Rukwa,Rukwa,D2,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,5.0106352940962555,26,non functional
37.73,-6.05,Wami / Ruvu,Morogoro,D6,True,True,other - rope pump,vwc,never pay,soft,enough,shallow well,hand pump,5.298317366548036,0,functional
32.62,-4.96,Lake Tanganyika,Tabora,D3,True,True,other,vwc,pay annually,soft,enough,machine dbh,hand pump,5.778416335036015,6,functional
34.79,-8.22,Rufiji,Mbeya,D7,True,True,gravity,wua,never pay,soft,seasonal,river,communal standpipe,5.594862331542801,8,functional needs repair
37.05,-7.55,Rufiji,Morogoro,D1,True,True,nira/tanira,other,never pay,soft,enough,shallow well,hand pump,5.0106352940962555,3,non functional
36.14,-6.04,Wami / Ruvu,Dodoma,D4,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.4957391006863725,6,functional
34.18,-9.31,Lake Nyasa,Iringa,D3,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.248495242049359,26,functional
34.75,-4.64,Internal,Singida,D2,True,True,afridev,vwc,never pay,soft,insufficient,machine dbh,hand pump,6.396929655216146,23,functional
36.13,-8.32,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,machine dbh,communal standpipe,4.605170185988092,8,functional
38.7,-5.11,Pangani,Tanga,D3,True,False,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,4.605170185988092,1,functional
36.33,-11.18,Ruvuma / Southern Coast,Ruvuma,D5,True,True,gravity,vwc,pay when scheme fails,soft,dry,river,communal standpipe,5.298317366548036,2,functional
32.92,-2.64,Lake Victoria,Mwanza,D3,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,6.194405391104672,15,functional
34.64,-10.54,Lake Nyasa,Ruvuma,D3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,4.499809670330265,19,non functional
36.9,-7.85,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.521460917862246,16,functional needs repair
38.87,-8.43,Rufiji,Lindi,D13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.991464547107982,28,non functional
30.28,-4.48,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay annually,soft,insufficient,river,communal standpipe,6.309918278226516,2,functional
39.74,-7.97,Rufiji,Pwani,D60,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,3.6888794541139363,4,functional
31.13,-1.68,Lake Victoria,Kagera,D1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.778840172736036,7,functional
30.26,-4.61,Lake Tanganyika,Kigoma,D2,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,5.934894195619588,27,functional
35.8895238095238,-4.683968253968255,Lake Victoria,Mwanza,D2,True,True,mono,vwc,never pay,soft,enough,machine dbh,communal standpipe,6.194405391104672,16,non functional
33.11,-2.91,Lake Victoria,Mwanza,D7,True,True,afridev,vwc,never pay,unknown,unknown,shallow well,hand pump,6.194405391104672,15,non functional
34.71,-4.82,Internal,Singida,D4,True,True,other,vwc,never pay,soft,enough,shallow well,other,4.976733742420574,6,functional
32.83,-2.98,Lake Victoria,Mwanza,D7,True,False,other,vwc,never pay,soft,enough,machine dbh,other,6.194405391104672,15,non functional
34.68,-10.1,Lake Nyasa,Iringa,D5,True,False,gravity,water board,pay monthly,soft,enough,river,communal standpipe,6.522092798170152,10,functional
36.89,-3.32,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,fluoride,insufficient,spring,communal standpipe,4.564348191467836,2,functional
29.74,-4.81,Lake Tanganyika,Kigoma,D3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe multiple,6.214608098422191,5,functional needs repair
38.94,-10.85,Ruvuma / Southern Coast,Mtwara,D33,True,True,other,vwc,unknown,soft,dry,shallow well,other,5.703782474656201,28,non functional
33.8,-1.96,Lake Victoria,Mara,D4,True,False,swn 80,wug,pay per bucket,salty,enough,shallow well,hand pump,6.173786103901937,26,functional
34.29,-3.49,Internal,Shinyanga,D6,True,True,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
37.09,-3.16,Pangani,Kilimanjaro,D7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,1,functional
32.87,-9.0,Lake Rukwa,Mbeya,D6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.972692541927154,17,functional
34.59,-8.79,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.8283137373023015,2,functional
31.69,-2.99,Lake Victoria,Kagera,D8,True,True,nira/tanira,wug,pay annually,soft,enough,shallow well,hand pump,6.080068790614366,15,functional
37.94,-4.37,Pangani,Kilimanjaro,D3,False,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,6.856461984594587,11,functional
29.7,-4.75,Lake Tanganyika,Kigoma,D3,True,True,gravity,vwc,pay monthly,soft,seasonal,river,communal standpipe,4.454347296253507,1,functional
37.24,-11.52,Ruvuma / Southern Coast,Ruvuma,D1,True,False,swn 80,vwc,never pay,soft,insufficient,machine dbh,hand pump,5.298317366548036,19,non functional
33.81,-9.3,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.4957391006863725,5,functional
34.71,-4.3,Internal,Singida,D1,True,True,mono,wug,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.552959584921617,5,functional
35.01,-8.24,Rufiji,Iringa,D2,True,True,ksb,vwc,never pay,soft,seasonal,spring,communal standpipe,4.248495242049359,10,functional
37.32,-3.62,Pangani,Manyara,D4,True,True,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,5.0106352940962555,38,functional
34.37,-1.81,Lake Victoria,Mara,D2,False,True,gravity,other,never pay,soft,seasonal,rainwater harvesting,communal standpipe,4.0943445622221,13,non functional
34.64,-1.78,Lake Victoria,Mara,D2,True,True,nira/tanira,wug,pay monthly,soft,insufficient,shallow well,hand pump,5.393627546352362,17,functional
39.1,-8.13,Rufiji,Pwani,D53,True,True,afridev,vwc,pay per bucket,salty,enough,shallow well,hand pump,4.787491742782046,8,non functional
33.66,-9.32,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.4957391006863725,5,functional
34.61,-1.81,Lake Victoria,Mara,D2,False,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.857933154483459,17,functional
35.87,-4.69,Internal,Dodoma,D1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.778840172736036,5,functional
31.09,-7.63,Lake Rukwa,Rukwa,D3,True,False,india mark ii,vwc,never pay,salty,enough,machine dbh,hand pump,5.521460917862246,22,functional
37.71,-7.42,Wami / Ruvu,Morogoro,D2,True,True,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,6.907755278982137,15,functional
36.97,-6.06,Wami / Ruvu,Morogoro,D1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.521460917862246,27,non functional
32.64,-3.83,Lake Victoria,Shinyanga,D3,True,True,swn 80,wug,unknown,soft,dry,machine dbh,hand pump,6.214608098422191,7,non functional
38.62,-10.77,Ruvuma / Southern Coast,Mtwara,D33,True,True,other,vwc,unknown,salty,dry,shallow well,other,5.703782474656201,28,non functional
36.63,-8.08,Rufiji,Morogoro,D3,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,6.214608098422191,7,non functional
35.55,-4.34,Internal,Manyara,D2,True,True,submersible,vwc,pay per bucket,soft,dry,rainwater harvesting,communal standpipe,5.755742213586912,10,functional
33.13,-3.78,Lake Victoria,Shinyanga,D3,True,True,nira/tanira,wug,never pay,soft,seasonal,shallow well,hand pump,6.214608098422191,6,functional
34.01,-9.32,Lake Nyasa,Iringa,D3,True,False,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,4.248495242049359,16,functional
30.56,-7.12,Lake Tanganyika,Rukwa,D3,True,False,swn 80,vwc,pay annually,soft,dry,shallow well,hand pump,5.521460917862246,4,non functional
38.34,-4.75,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,11,functional
31.57,-1.67,Lake Victoria,Kagera,D3,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,5.778416335036015,25,non functional
31.51,-1.61,Lake Victoria,Kagera,D2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.913279930309456,15,functional
34.3,-8.67,Rufiji,Mbeya,D7,True,False,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe,5.594862331542801,8,functional
34.88,-4.67,Internal,Singida,D2,True,True,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.886104031450156,13,functional
31.76,-1.43,Lake Victoria,Kagera,D2,True,True,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,5.913279930309456,15,functional
35.54,-3.86,Internal,Manyara,D3,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.159055299214529,19,non functional
35.18,-9.23,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,3.2188758248682006,15,functional
36.68,-3.35,Pangani,Arusha,D2,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe multiple,5.0106352940962555,18,functional
36.06,-5.79,Wami / Ruvu,Dodoma,D4,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,5.4957391006863725,6,functional
34.93,-10.99,Lake Nyasa,Ruvuma,D3,True,True,gravity,parastatal,unknown,soft,enough,spring,communal standpipe,4.812184355372417,3,functional
32.8,-5.01,Lake Tanganyika,Tabora,D6,False,True,other,other,pay per bucket,soft,enough,dam,communal standpipe multiple,5.972692541927154,11,functional
37.9,-4.36,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay annually,soft,insufficient,spring,communal standpipe,5.0106352940962555,35,functional
35.76,-6.32,Rufiji,Dodoma,D5,True,False,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.737381174257634,11,functional needs repair
32.57,-4.88,Lake Tanganyika,Tabora,D3,True,True,gravity,vwc,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.778416335036015,7,functional
35.86,-8.21,Rufiji,Iringa,D7,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe,5.560681631015528,8,functional
39.78,-10.35,Ruvuma / Southern Coast,Mtwara,D1,True,True,ksb,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,6.214608098422191,26,non functional
33.28,-2.53,Lake Victoria,Mwanza,D2,True,True,other,vwc,never pay,soft,enough,shallow well,hand pump,6.194405391104672,15,non functional
33.465,-2.925,Lake Victoria,Shinyanga,D1,True,False,other,wug,never pay,soft,enough,machine dbh,hand pump,6.214608098422191,6,functional
31.3,-5.09,Lake Tanganyika,Tabora,D4,True,True,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,5.4957391006863725,7,non functional
34.66,-5.56,Rufiji,Singida,D2,True,True,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.552959584921617,23,functional
32.6,-3.73,Lake Victoria,Shinyanga,D3,True,True,nira/tanira,wug,unknown,milky,seasonal,shallow well,hand pump,6.214608098422191,7,non functional
30.71,-1.31,Lake Victoria,Kagera,D1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.778840172736036,7,non functional
36.69,-8.15,Rufiji,Morogoro,D3,True,True,swn 80,vwc,pay monthly,soft,insufficient,shallow well,hand pump,5.521460917862246,3,functional
31.52,-8.36,Lake Tanganyika,Rukwa,D2,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,5.560681631015528,2,functional
34.64666666666667,-3.638888888888889,Lake Victoria,Shinyanga,D1,False,False,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,6.214608098422191,6,functional
37.27,-3.24,Pangani,Kilimanjaro,D4,True,True,gravity,water board,pay per bucket,soft,enough,river,communal standpipe,3.5553480614894135,6,functional
33.07,-3.02,Lake Victoria,Mwanza,D7,False,True,nira/tanira,vwc,pay annually,soft,seasonal,shallow well,hand pump,6.194405391104672,15,functional
34.66,-9.16,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,3.8066624897703196,2,functional
32.58571428571428,-4.987142857142857,Lake Victoria,Mwanza,D6,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,6.194405391104672,15,functional
38.96,-5.36,Pangani,Tanga,D5,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,7.090076835776092,4,functional
38.92,-8.53,Ruvuma / Southern Coast,Lindi,D13,True,True,other,vwc,unknown,salty,enough,shallow well,other,5.488937726156687,20,non functional
35.83,-4.45,Internal,Dodoma,D1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.778840172736036,5,functional needs repair
37.66,-3.27,Pangani,Kilimanjaro,D1,True,True,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,4.382026634673881,33,non functional
38.34,-10.97,Ruvuma / Southern Coast,Mtwara,D63,True,True,nira/tanira,vwc,never pay,soft,seasonal,shallow well,other,3.8066624897703196,5,non functional
