id,longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age
22379,37.77,-7.23,Wami / Ruvu,Morogoro,DD2,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,4.605170185988092,5
37079,30.92,-3.33,Lake Tanganyika,Kigoma,DD1,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.857933154483459,20
2779,38.83,-5.28,Pangani,Tanga,DD5,True,False,other,vwc,never pay,salty,insufficient,shallow well,other,5.298317366548036,3
28003,31.34,-7.13,Lake Rukwa,Rukwa,DD1,False,True,other,water authority,never pay,soft,insufficient,hand dtw,other,5.703782474656201,7
26492,38.67,-6.41,Wami / Ruvu,Pwani,DD1,True,False,ksb,vwc,pay per bucket,coloured,insufficient,dam,communal standpipe,5.703782474656201,7
24304,37.92,-4.18,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,4.787491742782046,25
41876,33.1,-2.72,Lake Victoria,Mwanza,DD7,True,True,afridev,vwc,pay annually,soft,insufficient,machine dbh,hand pump,4.718498871295094,39
56346,38.36,-5.03,Pangani,Tanga,DD2,True,False,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.0106352940962555,38
65680,36.05,-5.93,Wami / Ruvu,Dodoma,DD5,True,False,mono,vwc,never pay,soft,dry,machine dbh,communal standpipe,4.382026634673881,12
71025,35.46,-4.25,Internal,Manyara,DD1,True,True,gravity,water board,never pay,soft,enough,spring,communal standpipe multiple,5.220355825078324,6
44631,38.32,-6.99,Wami / Ruvu,Morogoro,DD2,True,True,other,vwc,pay monthly,salty,seasonal,shallow well,other,6.214608098422191,12
9460,34.07,-1.79,Lake Victoria,Mara,DD3,True,True,nira/tanira,vwc,unknown,soft,enough,shallow well,hand pump,5.703782474656201,21
30563,33.94,-3.45,Internal,Shinyanga,DD2,True,False,afridev,wug,other,soft,dry,shallow well,hand pump,5.780743515792329,12
45631,39.22,-8.29,Rufiji,Lindi,DD13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.783825182329737,20
19514,33.85,-1.76,Lake Victoria,Mara,DD3,True,True,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.620073206530356,1
52940,30.69,-1.27,Lake Victoria,Kagera,DD1,True,True,gravity,other,never pay,soft,enough,spring,communal standpipe,5.4638318050256105,12
59528,36.93,-6.11,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,never pay,salty,insufficient,shallow well,hand pump,5.438079308923196,14
52617,33.95,-8.93,Rufiji,Iringa,DD3,False,False,gravity,vwc,pay when scheme fails,unknown,unknown,spring,communal standpipe,5.298317366548036,37
4213,34.93,-11.43,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,4.0943445622221,37
57592,37.66,-6.86,Wami / Ruvu,Morogoro,DD5,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,3.912023005428146,1
44387,39.49,-10.81,Ruvuma / Southern Coast,Mtwara,DD4,True,True,submersible,vwc,never pay,soft,seasonal,machine dbh,communal standpipe multiple,5.4638318050256105,31
53505,31.53,-1.63,Lake Victoria,Kagera,DD2,True,True,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,4.174387269895637,11
73637,31.82,-1.21,Lake Victoria,Kagera,DD2,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,4.174387269895637,11
21804,38.37,-4.85,Pangani,Tanga,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,8
60569,36.99,-7.43,Rufiji,Morogoro,DD1,True,True,gravity,company,never pay,soft,enough,river,communal standpipe,5.521460917862246,13
18502,33.83,-1.76,Lake Victoria,Mara,DD3,True,True,nira/tanira,vwc,unknown,soft,enough,shallow well,hand pump,5.521460917862246,14
9816,37.67,-3.25,Pangani,Kilimanjaro,DD1,True,True,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,5.598421958998375,10
73842,34.9,-4.43,Internal,Singida,DD2,True,True,afridev,vwc,pay annually,soft,insufficient,machine dbh,hand pump,5.703782474656201,23
33693,36.65,-6.72,Wami / Ruvu,Morogoro,DD1,True,True,swn 80,vwc,pay monthly,milky,insufficient,shallow well,hand pump,6.762729506931879,2
23400,34.78,-11.25,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,3.912023005428146,21
2007,33.36,-3.61,Internal,Shinyanga,DD7,True,True,gravity,vwc,pay per bucket,soft,insufficient,dam,communal standpipe,4.382026634673881,6
60771,36.2,-6.92,Rufiji,Dodoma,DD1,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe multiple,4.718498871295094,15
52860,32.04,-8.57,Lake Rukwa,Rukwa,DD2,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.991464547107982,18
17417,37.94,-4.17,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe multiple,5.3471075307174685,2
70232,31.07,-6.33,Lake Rukwa,Rukwa,DD1,True,True,india mark ii,water authority,pay per bucket,unknown,enough,machine dbh,hand pump,5.521460917862246,28
70958,36.08,-6.71,Rufiji,Dodoma,DD1,True,True,gravity,vwc,never pay,soft,insufficient,spring,cattle trough,5.0106352940962555,15
44071,39.22,-7.04,Wami / Ruvu,Pwani,DD43,False,False,other,private operator,pay per bucket,salty,enough,machine dbh,other,5.393627546352362,1
57440,39.2,-6.9,Wami / Ruvu,Dar es Salaam,DD2,True,False,submersible,private operator,pay per bucket,soft,enough,machine dbh,communal standpipe,4.787491742782046,13
32222,35.76,-5.84,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,other,soft,insufficient,shallow well,hand pump,5.298317366548036,13
39686,35.71,-6.41,Rufiji,Dodoma,DD6,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,4.174387269895637,11
40568,37.58,-3.21,Pangani,Kilimanjaro,DD1,True,True,gravity,company,pay monthly,soft,enough,spring,communal standpipe multiple,5.298317366548036,36
23831,35.7,-5.02,Internal,Dodoma,DD1,True,False,cemo,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,5.0106352940962555,12
50613,30.93,-3.32,Lake Tanganyika,Kigoma,DD1,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.768320995793772,20
53373,37.14,-6.79,Wami / Ruvu,Morogoro,DD1,True,True,submersible,wug,pay per bucket,soft,enough,machine dbh,communal standpipe,4.382026634673881,13
43537,36.75,-2.59,Internal,Arusha,DD6,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,river,cattle trough,6.684611727667927,1
418,31.15,-6.38,Lake Rukwa,Rukwa,DD1,True,True,other,vwc,pay annually,soft,enough,machine dbh,other,9.104979856318357,1
35425,36.91,-7.77,Rufiji,Morogoro,DD3,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.0106352940962555,8
18526,34.62,-11.03,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,4.564348191467836,21
39663,37.26,-3.22,Pangani,Kilimanjaro,DD4,False,True,gravity,water board,pay per bucket,soft,enough,river,communal standpipe,3.9318256327243257,6
45992,35.63,-6.84,Rufiji,Dodoma,DD4,True,True,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.438079308923196,12
68971,34.34,-3.64,Internal,Shinyanga,DD6,True,True,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,4.718498871295094,14
68002,37.6,-6.14,Wami / Ruvu,Morogoro,DD6,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe,3.6888794541139363,1
21061,34.68,-8.98,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,3.8066624897703196,33
16410,33.98,-9.49,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.991464547107982,39
33371,38.41,-6.11,Wami / Ruvu,Pwani,DD1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,3.2188758248682006,6
68737,36.68,-8.14,Rufiji,Morogoro,DD3,True,True,swn 80,vwc,pay monthly,soft,enough,shallow well,hand pump,6.214608098422191,7
21543,33.85,-8.83,Rufiji,Mbeya,DD7,True,True,gravity,wua,pay monthly,soft,insufficient,river,communal standpipe,5.438079308923196,1
32357,33.91,-9.3,Lake Nyasa,Mbeya,DD4,True,True,gravity,parastatal,unknown,soft,enough,spring,communal standpipe,5.940171252720432,5
52886,30.61,-2.6,Lake Victoria,Kagera,DD30,True,False,other - rope pump,vwc,never pay,soft,dry,machine dbh,communal standpipe,5.768320995793772,9
19264,33.11,-3.92,Internal,Shinyanga,DD3,True,True,other,vwc,never pay,soft,enough,shallow well,hand pump,6.214608098422191,17
15406,35.86,-4.32,Internal,Manyara,DD1,True,True,nira/tanira,vwc,pay monthly,soft,insufficient,shallow well,hand pump,6.620073206530356,3
7237,34.26,-3.02,Lake Victoria,Shinyanga,DD6,True,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.438079308923196,14
56690,33.19,-3.87,Internal,Shinyanga,DD3,True,True,swn 80,wug,never pay,soft,insufficient,shallow well,hand pump,4.605170185988092,17
43235,38.18,-11.03,Ruvuma / Southern Coast,Mtwara,DD63,True,True,india mark ii,vwc,never pay,soft,insufficient,machine dbh,hand pump,4.0943445622221,8
40428,38.24,-4.82,Pangani,Tanga,DD2,True,False,gravity,vwc,never pay,soft,enough,river,communal standpipe,2.995732273553991,31
20882,33.88,-1.97,Lake Victoria,Mara,DD4,True,False,other,wug,unknown,salty,insufficient,shallow well,other,5.19295685089021,14
65930,35.43,-4.13,Internal,Manyara,DD1,True,True,gravity,wua,never pay,soft,enough,spring,communal standpipe,5.459585514144159,15
23023,39.11,-6.97,Wami / Ruvu,Dar es Salaam,DD2,True,True,other,wug,never pay,soft,enough,shallow well,other,5.857933154483459,13
11075,38.19,-4.64,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.605170185988092,44
16120,33.71,-9.57,Lake Nyasa,Mbeya,DD3,True,True,gravity,water authority,pay monthly,soft,enough,spring,communal standpipe,5.298317366548036,20
73332,30.19,-4.4,Lake Tanganyika,Kigoma,DD2,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe multiple,6.1092475827643655,16
36855,37.03,-6.76,Wami / Ruvu,Morogoro,DD1,False,True,gravity,water board,never pay,soft,enough,river,communal standpipe,6.253828811575473,17
32298,34.96,-10.94,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,3.912023005428146,19
39350,35.85,-7.72,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,3.912023005428146,27
65624,34.76,-9.08,Rufiji,Iringa,DD4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,4.0943445622221,2
24712,31.93,-3.36,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,wug,unknown,coloured,enough,shallow well,hand pump,6.214608098422191,13
18244,37.41,-3.31,Pangani,Kilimanjaro,DD4,True,True,gravity,unknown,unknown,unknown,unknown,spring,other,4.0943445622221,39
36651,34.64,-8.87,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.31748811353631,33
61122,32.57,-3.78,Lake Victoria,Shinyanga,DD3,True,True,other,unknown,unknown,milky,insufficient,shallow well,other,5.940171252720432,18
68722,33.95,-1.68,Lake Victoria,Mara,DD3,True,True,afridev,vwc,pay monthly,soft,enough,machine dbh,hand pump,5.857933154483459,1
15796,37.41,-3.32,Pangani,Kilimanjaro,DD4,False,True,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,3.6888794541139363,39
38597,32.99,-4.1,Internal,Tabora,DD1,False,False,other,vwc,never pay,soft,enough,shallow well,other,5.703782474656201,13
34351,34.85,-8.57,Rufiji,Iringa,DD2,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.174387269895637,20
12926,34.45,-9.59,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,2.3978952727983707,5
1361,34.55,-9.25,Rufiji,Iringa,DD4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,4.0943445622221,1
29504,34.25,-3.11,Lake Victoria,Shinyanga,DD6,True,True,swn 80,wug,never pay,soft,insufficient,shallow well,hand pump,5.4638318050256105,14
6331,36.67,-6.42,Wami / Ruvu,Dodoma,DD0,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.991464547107982,15
73064,33.13,-2.11,Lake Victoria,Mwanza,DD1,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,6.214608098422191,5
66291,34.63,-5.17,Internal,Singida,DD2,True,True,other,vwc,unknown,unknown,dry,shallow well,other,5.438079308923196,23
5937,39.73,-7.92,Rufiji,Pwani,DD60,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,5.703782474656201,10
44648,33.58,-9.24,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.991464547107982,5
30642,34.55,-9.01,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,dry,river,communal standpipe,5.857933154483459,33
18223,36.41,-8.67,Rufiji,Morogoro,DD4,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,5.111987788356544,5
55354,35.66,-6.2,Internal,Dodoma,DD5,True,False,mono,private operator,pay per bucket,soft,dry,machine dbh,communal standpipe multiple,5.438079308923196,12
1271,36.1,-7.93,Rufiji,Iringa,DD7,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.19295685089021,5
47798,39.1,-6.96,Wami / Ruvu,Dar es Salaam,DD2,True,False,submersible,private operator,pay per bucket,soft,enough,machine dbh,communal standpipe,5.521460917862246,3
14435,34.3,-1.9,Lake Victoria,Mara,DD2,True,True,nira/tanira,vwc,pay monthly,soft,insufficient,shallow well,hand pump,5.768320995793772,20
19355,30.94,-1.24,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,4.174387269895637,12
14820,35.53,-5.96,Internal,Dodoma,DD6,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.768320995793772,11
4391,35.75,-6.32,Rufiji,Dodoma,DD5,True,False,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.298317366548036,12
41984,33.49,-3.74,Internal,Shinyanga,DD8,False,False,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,other,5.298317366548036,9
17455,30.94,-1.77,Lake Victoria,Kagera,DD1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.298317366548036,12
14667,30.54,-2.84,Lake Victoria,Kagera,DD30,True,False,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,6.214608098422191,9
67276,33.03,-3.89,Internal,Shinyanga,DD3,True,False,other,wug,never pay,soft,insufficient,shallow well,other,5.703782474656201,17
70116,35.54,-3.8,Internal,Manyara,DD3,True,True,nira/tanira,parastatal,never pay,soft,enough,shallow well,hand pump,6.327936783729195,3
38843,33.16,-9.25,Lake Nyasa,Mbeya,DD2,False,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.521460917862246,11
62833,34.92,-4.21,Internal,Singida,DD1,True,True,other,vwc,never pay,soft,dry,machine dbh,other,5.579729825986222,14
21786,35.73,-7.87,Rufiji,Iringa,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.780743515792329,37
5137,34.39,-8.7,Rufiji,Mbeya,DD7,False,True,gravity,water board,never pay,coloured,seasonal,river,communal standpipe,5.940171252720432,1
5686,37.14,-6.79,Wami / Ruvu,Morogoro,DD1,True,True,submersible,wug,pay per bucket,soft,insufficient,machine dbh,communal standpipe,4.382026634673881,13
65577,34.93,-9.15,Rufiji,Iringa,DD4,True,False,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,3.912023005428146,3
9557,32.97,-4.34,Lake Tanganyika,Tabora,DD1,False,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,4.382026634673881,14
8235,31.27,-7.6,Lake Rukwa,Rukwa,DD3,True,False,gravity,vwc,never pay,unknown,unknown,river,communal standpipe,5.438079308923196,6
70184,33.1,-9.05,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.598421958998375,17
65334,35.87,-10.55,Rufiji,Ruvuma,DD5,True,True,gravity,vwc,never pay,soft,seasonal,river,other,5.393627546352362,35
26422,38.77,-4.76,Pangani,Tanga,DD8,True,True,gravity,private operator,never pay,salty,enough,other,communal standpipe,3.912023005428146,40
5221,30.06,-4.66,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe,6.745236349484363,8
60250,36.37,-5.71,Wami / Ruvu,Dodoma,DD3,True,False,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,5.298317366548036,31
33742,34.37,-1.81,Lake Victoria,Mara,DD2,False,True,gravity,other,never pay,soft,seasonal,unknown,communal standpipe,2.70805020110221,9
33754,33.79,-3.52,Internal,Shinyanga,DD2,True,False,nira/tanira,wug,other,salty,enough,shallow well,hand pump,4.718498871295094,12
15113,39.06,-5.29,Pangani,Tanga,DD3,True,False,gravity,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,4.499809670330265,2
20021,29.73,-4.76,Lake Tanganyika,Kigoma,DD3,True,True,gravity,wug,pay monthly,soft,enough,river,communal standpipe multiple,5.351858133476067,6
10968,35.63,-10.69,Ruvuma / Southern Coast,Ruvuma,DD4,False,True,gravity,other,pay monthly,soft,dry,river,communal standpipe,4.718498871295094,4
37645,37.12,-3.24,Pangani,Kilimanjaro,DD5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.2188758248682006,14
65442,32.27,-3.99,Lake Tanganyika,Shinyanga,DD3,True,True,other,wug,unknown,milky,insufficient,shallow well,other,5.598421958998375,17
46801,37.16,-6.24,Wami / Ruvu,Morogoro,DD1,True,True,ksb,vwc,never pay,soft,enough,machine dbh,communal standpipe,4.382026634673881,45
42681,37.09,-3.17,Pangani,Kilimanjaro,DD7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,5.598421958998375,4
9218,33.52,-3.13,Lake Victoria,Shinyanga,DD2,True,False,other,vwc,other,soft,enough,shallow well,hand pump,5.521460917862246,13
10618,36.87,-3.13,Internal,Arusha,DD7,True,True,gravity,wug,unknown,fluoride,insufficient,spring,communal standpipe multiple,5.480638923341991,5
18376,33.09,-9.1,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.940171252720432,17
7081,34.29,-8.7,Rufiji,Mbeya,DD7,True,True,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,4.174387269895637,1
21325,34.12,-3.87,Internal,Shinyanga,DD8,True,False,gravity,wug,unknown,soft,seasonal,spring,communal standpipe,5.438079308923196,9
41513,33.84,-1.85,Lake Victoria,Mara,DD3,True,True,gravity,parastatal,unknown,soft,insufficient,rainwater harvesting,communal standpipe,3.912023005428146,3
16539,36.85,-3.15,Internal,Arusha,DD7,True,True,submersible,wug,pay monthly,soft,insufficient,machine dbh,communal standpipe,4.812184355372417,4
17077,31.3,-2.64,Lake Tanganyika,Kagera,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,5.598421958998375,6
11969,37.19,-3.24,Pangani,Kilimanjaro,DD5,True,True,gravity,water board,other,soft,enough,spring,communal standpipe multiple,4.31748811353631,18
2070,34.76,-5.11,Internal,Singida,DD2,True,True,other,vwc,unknown,unknown,dry,shallow well,other,5.438079308923196,33
17938,34.0,-9.5,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.991464547107982,39
67058,31.83,-1.17,Lake Victoria,Kagera,DD2,True,True,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,5.521460917862246,11
14106,36.63,-3.25,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.0106352940962555,23
1931,38.5,-4.86,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,other,5.780743515792329,6
